"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club_missed_games_for","age_at_injury","position"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","23/24","Ankle problems","2024-03-30","2024-04-10","12 days",2,"Genoa CFC",24,"Attack - Centre-Forward"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","23/24","Muscle fatigue","2023-12-14","2023-12-28","15 days",2,"Genoa CFC",24,"Attack - Centre-Forward"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","23/24","Knee problems","2023-10-27","2023-12-02","37 days",8,"Genoa CFC, Italy",24,"Attack - Centre-Forward"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","23/24","Knee problems","2023-10-01","2023-10-26","26 days",5,"Genoa CFC, Italy",24,"Attack - Centre-Forward"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","22/23","Knee injury","2023-04-14","2023-04-28","15 days",4,"Club Atlético Tigre",23,"Attack - Centre-Forward"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","21/22","Torn muscle bundle","2022-04-14","2022-05-03","20 days",4,"Club Atlético Tigre",22,"Attack - Centre-Forward"
"Mateo Retegui","https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903","19/20","Knee problems","2019-12-01","2019-12-14","14 days",1,"Club Estudiantes de La Plata",20,"Attack - Centre-Forward"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","23/24","Hamstring muscle injury","2023-12-23","2024-02-26","66 days",13,"AC Milan",26,"Defender - Centre-Back"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","22/23","Hip injury","2023-01-24","2023-02-17","25 days",5,"AC Milan",25,"Defender - Centre-Back"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","21/22","Meniscus injury","2022-01-13","2022-02-04","23 days",3,"AC Milan",24,"Defender - Centre-Back"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","21/22","Corona virus","2022-01-05","2022-01-10","6 days",2,"AC Milan",24,"Defender - Centre-Back"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","21/22","Hip problems","2021-11-19","2021-11-29","11 days",3,"AC Milan",23,"Defender - Centre-Back"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","19/20","Knock","2020-06-19","2020-07-13","25 days",7,"Chelsea FC",22,"Defender - Centre-Back"
"Fikayo Tomori","https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254","19/20","Hip problems","2019-12-09","2019-12-21","13 days",2,"Chelsea FC",21,"Defender - Centre-Back"
"Strahinja Pavlović","https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671","24/25","Fitness","2024-07-24","2024-08-12","20 days",1,"Red Bull Salzburg, AC Milan",23,"Defender - Centre-Back"
"Strahinja Pavlović","https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671","23/24","Ill","2023-09-15","2023-09-17","3 days",1,"Red Bull Salzburg",22,"Defender - Centre-Back"
"Strahinja Pavlović","https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671","21/22","Ill","2022-03-30","2022-04-06","8 days",1,"FC Basel 1893",20,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","24/25","Calf problems","2025-06-03",NA,"10 days",0,NA,25,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","24/25","muscular problems","2024-10-27","2024-11-11","16 days",4,"AC Milan",25,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","24/25","muscular problems","2024-10-18","2024-10-21","4 days",1,"AC Milan",24,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","22/23","Fever","2023-03-03","2023-03-06","4 days",1,"AC Milan",23,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","22/23","unknown injury","2022-11-12","2022-11-24","13 days",1,"AC Milan",23,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","21/22","Heel spur","2022-02-09","2022-02-15","7 days",2,"AC Milan",22,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","20/21","Muscle injury","2021-05-16","2021-06-02","18 days",2,"AC Milan",21,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","20/21","Inner ligament injury","2020-12-13","2021-02-02","52 days",12,"AC Milan",21,"Defender - Centre-Back"
"Matteo Gabbia","https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167","20/21","Corona virus","2020-10-09","2020-10-30","22 days",5,"AC Milan, Italy U21",20,"Defender - Centre-Back"
"Álex Jiménez","https://www.transfermarkt.com/alex-jimenez/profil/spieler/741257","23/24","Muscle injury","2024-03-12","2024-04-30","50 days",5,"Milan Primavera",18,"Defender - Right-Back"
"Josep Martínez","https://www.transfermarkt.com/josep-martinez/profil/spieler/388516","16/17","Hand injury","2017-02-19","2017-06-19","121 days",3,"Spain U21",18,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","24/25","Broken thumb","2025-02-19","2025-03-03","13 days",3,"Inter Milan",36,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","23/24","Ankle sprain","2024-03-23","2024-04-01","10 days",2,"Inter Milan, Switzerland",35,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","23/24","Fever","2024-02-23","2024-02-28","6 days",2,"Inter Milan",35,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","22/23","cold","2022-12-01","2022-12-04","4 days",1,"Switzerland",33,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","22/23","Torn ankle ligaments","2022-10-20","2022-11-14","26 days",5,"Borussia Mönchengladbach",33,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","21/22","Corona virus","2022-03-21","2022-03-28","8 days",1,"Switzerland",33,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","20/21","Adductor pain","2020-12-10","2020-12-14","5 days",1,"Borussia Mönchengladbach",31,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","17/18","Torn muscle fiber in the adductor area","2018-01-29","2018-02-15","18 days",2,"Borussia Mönchengladbach",29,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","17/18","Inner ligament stretch of the knee","2017-09-18","2017-09-28","11 days",6,"Borussia Mönchengladbach, Switzerland U17",28,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","16/17","Ankle ligament tear","2016-08-01","2016-08-08","8 days",0,NA,27,"Goalkeeper"
"Yann Sommer","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","15/16","Broken nose bone","2015-10-01","2015-10-12","12 days",6,"Borussia Mönchengladbach, Switzerland",26,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","24/25","Finger injury","2024-12-03","2025-03-01","89 days",21,"Inter Milan",31,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","22/23","Shoulder injury","2023-02-05","2023-02-18","14 days",1,"AS Gubbio 1910",29,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","21/22","flu","2022-04-08","2022-04-22","15 days",2,"Delfino Pescara 1936",28,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","21/22","Broken collarbone","2021-11-01","2022-02-13","105 days",13,"Delfino Pescara 1936",28,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","19/20","Head injury","2020-01-23","2020-05-01","100 days",8,"US Catanzaro",26,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","17/18","Femoral neck fracture","2017-09-28","2017-10-25","28 days",5,"Spezia Calcio",23,"Goalkeeper"
"Raffaele Di Gennaro","https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580","15/16","Hand injury","2015-11-17","2016-01-28","73 days",10,"US Latina Calcio",22,"Goalkeeper"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","23/24","Muscle fatigue","2024-04-05","2024-04-09","5 days",1,"Inter Milan",24,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","23/24","unknown injury","2024-01-21","2024-01-25","5 days",1,"Inter Milan",24,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","23/24","Calf injury","2023-11-15","2023-12-04","20 days",5,"Inter Milan, Italy",24,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","22/23","Fever","2023-06-14","2023-06-18","5 days",2,"Italy",24,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","22/23","Hamstring injury","2023-03-14","2023-03-30","17 days",4,"Inter Milan, Italy",23,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","21/22","Calf injury","2022-04-27","2022-05-11","15 days",4,"Inter Milan",23,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","21/22","Ankle problems","2022-02-09","2022-02-15","7 days",1,"Inter Milan",22,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","21/22","Stomach flu","2021-12-01","2021-12-03","3 days",1,"Inter Milan",22,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","21/22","Muscle fatigue","2021-11-12","2021-11-19","8 days",1,"Italy",22,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","21/22","Muscle fatigue","2021-09-09","2021-09-13","5 days",1,"Inter Milan",22,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","20/21","Corona virus","2020-10-07","2020-10-18","12 days",3,"Inter Milan, Italy",21,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","20/21","Knock","2020-07-08","2020-07-11","4 days",1,"Inter Milan",21,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","19/20","Knock","2020-02-07","2020-02-10","4 days",1,"Inter Milan",20,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","18/19","unknown injury","2019-02-23","2019-02-26","4 days",1,"Parma Calcio 1913",19,"Defender - Centre-Back"
"Alessandro Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853","18/19","Meniscus injury","2018-07-10","2018-09-03","56 days",4,"Inter Milan, Parma Calcio 1913",19,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","24/25","Muscle fatigue","2025-05-22","2025-05-28","7 days",1,"Inter Milan",29,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","24/25","Ankle sprain","2025-04-27","2025-05-14","18 days",5,"Inter Milan",29,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","24/25","Hamstring muscle injury","2024-11-27","2025-01-09","44 days",8,"Inter Milan",28,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","23/24","Patellar tendon dislocation","2023-11-05","2023-12-16","42 days",9,"Inter Milan, France",27,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","23/24","Ill","2023-08-23","2023-08-30","8 days",1,"Bayern Munich, Inter Milan",27,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","21/22","Corona virus","2022-03-17","2022-03-24","8 days",1,"Bayern Munich",25,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","21/22","Ankle injury","2021-08-12","2021-09-08","28 days",8,"Bayern Munich, France",25,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","20/21","Corona virus","2021-02-17","2021-03-09","21 days",4,"Bayern Munich",24,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","20/21","bruise","2020-11-06","2020-11-13","8 days",2,"Bayern Munich, France",24,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","20/21","Ligament injury","2020-07-26","2020-08-16","22 days",2,"Bayern Munich",24,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","18/19","Torn muscle bundle","2018-12-10","2019-01-28","50 days",5,"VfB Stuttgart",22,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","17/18","Broken nose bone","2017-12-17","2017-12-31","15 days",1,"VfB Stuttgart",21,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","17/18","Knee injury","2017-07-05","2017-07-26","22 days",0,NA,21,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","16/17","Outer ligament problems","2017-02-10","2017-02-14","5 days",1,"VfB Stuttgart",20,"Defender - Centre-Back"
"Benjamin Pavard","https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","16/17","Stomach flu","2016-10-23","2016-10-27","5 days",1,"VfB Stuttgart",20,"Defender - Centre-Back"
"Yann Bisseck","https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986","24/25","Thigh problems","2025-06-01","2025-06-09","9 days",0,NA,24,"Defender - Centre-Back"
"Yann Bisseck","https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986","24/25","Adductor pain","2025-01-09","2025-01-23","15 days",4,"Inter Milan",24,"Defender - Centre-Back"
"Yann Bisseck","https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986","20/21","unknown injury","2020-09-15","2020-12-05","82 days",20,"Vitória Guimarães SC, Germany",19,"Defender - Centre-Back"
"Yann Bisseck","https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986","19/20","Foot injury","2019-07-28","2019-10-24","89 days",0,NA,18,"Defender - Centre-Back"
"Yann Bisseck","https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986","17/18","concussion","2017-12-04","2017-12-07","4 days",0,NA,17,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","24/25","Knee problems","2025-03-11","2025-03-27","17 days",4,"Inter Milan, Netherlands",33,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","24/25","unknown injury","2024-12-21","2024-12-22","2 days",0,NA,32,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","24/25","Hamstring muscle injury","2024-08-07","2024-08-27","21 days",2,"Inter Milan",32,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","23/24","Groin injury","2024-03-21","2024-04-09","20 days",4,"Inter Milan, Netherlands",32,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","23/24","Adductor injury","2023-12-03","2023-12-23","21 days",6,"Inter Milan",31,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","22/23","Leg injury","2023-04-15","2023-04-19","5 days",2,"Inter Milan",31,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","22/23","Ankle problems","2022-12-27","2023-01-04","9 days",1,"Inter Milan",30,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","21/22","unknown injury","2022-04-09","2022-04-15","7 days",4,"Inter Milan, Netherlands U16",30,"Defender - Centre-Back"
"Stefan de Vrij","https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196","21/22","Calf injury","2022-03-08","2022-04-08","32 days",6,"Inter Milan, Netherlands",30,"Defender - Centre-Back"
